           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
                8470           57.5142145          -35.6376707           21.8765439          139.1391615
                8471           57.7377269          -35.8631726           21.8745542          139.6798855
                8472           57.8865523          -36.0131562           21.8733961          140.0399260
                8473           57.9427878          -36.0708420           21.8719458          140.1759716
                8474           57.8990907          -36.0266726           21.8724181          140.0702590
                8475           57.7595215          -35.8860444           21.8734771          139.7326114
                8476           57.5390866          -35.6644944           21.8745922          139.1993322
                8477           57.2620262          -35.3842751           21.8777510          138.5290640
                8478           56.9590498          -35.0781030           21.8809468          137.7960995
                8479           56.6638367          -34.7805206           21.8833161          137.0819159
                8480           56.4091958          -34.5242728           21.8849231          136.4658853
                8481           56.2233315          -34.3374414           21.8858902          136.0162399
                8482           56.1266238          -34.2398273           21.8867965          135.7822833
                8483           56.1293089          -34.2437201           21.8855888          135.7887791
                8484           56.2303231          -34.3459689           21.8843542          136.0331541
                8485           56.4174301          -34.5356821           21.8817480          136.4858059
                8486           56.6686181          -34.7885321           21.8800860          137.0934832
                8487           56.9546087          -35.0766268           21.8779819          137.7853556
                8488           57.2422094          -35.3660198           21.8761896          138.4811230
                8489           57.4980983          -35.6222762           21.8758221          139.1001729
                8490           57.6926120          -35.8183511           21.8742609          139.5707431
                8491           57.8031291          -35.9305569           21.8725722          139.8381074
                8492           57.8166467          -35.9433316           21.8733151          139.8708094
                8493           57.7312543          -35.8581322           21.8731221          139.6642270
                8494           57.5563382          -35.6824805           21.8738577          139.2410676
                8495           57.3115061          -35.4368485           21.8746576          138.6487664
                8496           57.0243401          -35.1474056           21.8769345          137.9540505
                8497           56.7272430          -34.8470583           21.8801846          137.2353092
                8498           56.4537437          -34.5717877           21.8819560          136.5736561
                8499           56.2346740          -34.3520951           21.8825790          136.0436799
                8500           56.0946535          -34.2109282           21.8837253          135.7049402
                8501           56.0492821          -34.1649862           21.8842960          135.5951773
                8502           56.1033730          -34.2192028           21.8841702          135.7260347
                8503           56.2504111          -34.3679423           21.8824688          136.0817511
                8504           56.4733069          -34.5940326           21.8792743          136.6209837
                8505           56.7463512          -34.8681273           21.8782240          137.2815362
                8506           57.0381549          -35.1613095           21.8768454          137.9874716
                8507           57.3152445          -35.4403316           21.8749129          138.6578104
                8508           57.5458841          -35.6720378           21.8738462          139.2157768
                8509           57.7036937          -35.8310967           21.8725970          139.5975520
                8510           57.7706546          -35.8983866           21.8722680          139.7595448
                8511           57.7391655          -35.8665737           21.8725919          139.6833659
                8512           57.6129055          -35.7397780           21.8731276          139.3779160
                8513           57.4064037          -35.5324053           21.8739984          138.8783440
                8514           57.1433729          -35.2665836           21.8767893          138.2420164
                8515           56.8539991          -34.9748318           21.8791674          137.5419594
                8516           56.5714859          -34.6901813           21.8813045          136.8584995
                8517           56.3282598          -34.4461743           21.8820854          136.2700837
                8518           56.1522683          -34.2692076           21.8830607          135.8443228
                8519           56.0637942          -34.1806851           21.8831091          135.6302850
                8520           56.0731400          -34.1902737           21.8828662          135.6528945
                8521           56.1794547          -34.2971037           21.8823510          135.9100924
                8522           56.3708465          -34.4892969           21.8815497          136.3731102
                8523           56.6257354          -34.7473219           21.8784135          136.9897408
                8524           56.9153174          -35.0386592           21.8766583          137.6903015
                8525           57.2068611          -35.3315313           21.8753297          138.3956078
                8526           57.4674390          -35.5933395           21.8740995          139.0260015
                8527           57.6676794          -35.7943576           21.8733218          139.5104258
                8528           57.7851053          -35.9122196           21.8728858          139.7945041
                8529           57.8066915          -35.9336137           21.8730778          139.8467258
                8530           57.7303439          -35.8567251           21.8736188          139.6620245
                8531           57.5651151          -35.6897021           21.8754130          139.2623008
                8532           57.3301589          -35.4529007           21.8772581          138.6938915
                8533           57.0525311          -35.1734745           21.8790565          138.0222506
                8534           56.7640802          -34.8822137           21.8818665          137.3244263
                8535           56.4978098          -34.6138546           21.8839553          136.6802615
                8536           56.2841051          -34.3993357           21.8847694          136.1632642
                8537           56.1472520          -34.2620802           21.8851718          135.8321874
                8538           56.1026695          -34.2168487           21.8858208          135.7243327
                8539           56.1551512          -34.2698122           21.8853390          135.8512971
                8540           56.2983179          -34.4134934           21.8848245          136.1976479
                8541           56.5153533          -34.6319397           21.8834136          136.7227029
                8542           56.7809283          -34.8985589           21.8823694          137.3651856
                8543           57.0640947          -35.1836988           21.8803959          138.0502255
                8544           57.3318291          -35.4533150           21.8785141          138.6979322
                8545           57.5528014          -35.6759305           21.8768709          139.2325114
                8546           57.7009470          -35.8248869           21.8760601          139.5909070
                8547           57.7584550          -35.8833782           21.8750769          139.7300314
                8548           57.7177910          -35.8429835           21.8748075          139.6316563
                8549           57.5825467          -35.7066207           21.8759260          139.3044716
                8550           57.3670336          -35.4900242           21.8770094          138.7830992
                8551           57.0946380          -35.2155689           21.8790691          138.1241161
                8552           56.7951521          -34.9134003           21.8817518          137.3995960
                8553           56.5013728          -34.6170383           21.8843345          136.6888811
                8554           56.2453555          -34.3590658           21.8862897          136.0695206
                8555           56.0547646          -34.1679241           21.8868405          135.6084405
                8556           55.9497174          -34.0615346           21.8881828          135.3543089
                8557           55.9404982          -34.0522886           21.8882097          135.3320058
                8558           56.0264028          -34.1394046           21.8869982          135.5398272
                8559           56.1958278          -34.3109425           21.8848853          135.9497025
                8560           56.4276130          -34.5445879           21.8830251          136.5104405
                8561           56.6934685          -34.8122834           21.8811851          137.1536016
                8562           56.9612120          -35.0817816           21.8794304          137.8013303
                8563           57.1984545          -35.3201226           21.8783319          138.3752706
                8564           57.3762968          -35.5001725           21.8761243          138.8055089
                8565           57.4726281          -35.5968556           21.8757726          139.0385551
                8566           57.4746510          -35.5996370           21.8750140          139.0434488
                8567           57.3803289          -35.5047491           21.8755798          138.8152635
                8568           57.1986137          -35.3214477           21.8771660          138.3756557
                8569           56.9484174          -35.0702426           21.8781748          137.7703774
                8570           56.6564456          -34.7765018           21.8799437          137.0640352
                8571           56.3541341          -34.4715244           21.8826098          136.3326794
                8572           56.0740532          -34.1893917           21.8846616          135.6551038
                8573           55.8462005          -33.9606254           21.8855751          135.1038795
                8574           55.6945733          -33.8086459           21.8859274          134.7370610
                8575           55.6344375          -33.7480357           21.8864018          134.5915795
                8576           55.6705975          -33.7854002           21.8851973          134.6790584
                8577           55.7968613          -33.9131641           21.8836972          134.9845175
                8578           55.9967660          -34.1150154           21.8817506          135.4681295
                8579           56.2454685          -34.3653385           21.8801300          136.0697939
                8580           56.5126038          -34.6341412           21.8784626          136.7160512
                8581           56.7657673          -34.8890032           21.8767641          137.3285078
                8582           56.9742281          -35.0997016           21.8745265          137.8328189
                8583           57.1124476          -35.2387635           21.8736840          138.1672014
                8584           57.1630013          -35.2900479           21.8729533          138.2895016
                8585           57.1185700          -35.2458248           21.8727452          138.1820129
                8586           56.9827816          -35.1085891           21.8741925          137.8535118
                8587           56.7697967          -34.8935086           21.8762881          137.3382557
                8588           56.5026898          -34.6244647           21.8782251          136.6920672
                8589           56.2108235          -34.3300731           21.8807504          135.9859803
                8590           55.9264918          -34.0435966           21.8828952          135.2981213
                8591           55.6812422          -33.7971602           21.8840820          134.7048102
                8592           55.5022887          -33.6163323           21.8859564          134.2718834
                8593           55.4094069          -33.5229126           21.8864943          134.0471824
                8594           55.4126943          -33.5255769           21.8871174          134.0551355
                8595           55.5114394          -33.6244696           21.8869698          134.2940208
                8596           55.6942126          -33.8087617           21.8854508          134.7361882
                8597           55.9401844          -34.0563074           21.8838770          135.3312466
                8598           56.2215120          -34.3390559           21.8824560          136.0118380
                8599           56.5065212          -34.6270295           21.8794918          136.7013362
                8600           56.7633183          -34.8844711           21.8788472          137.3225832
                8601           56.9634123          -35.0864629           21.8769495          137.8066533
                8602           57.0849557          -35.2094837           21.8754721          138.1006927
                8603           57.1152143          -35.2397651           21.8754492          138.1738948
                8604           57.0519903          -35.1758767           21.8761136          138.0209422
                8605           56.9038448          -35.0258816           21.8779632          137.6625468
                8606           56.6890823          -34.8107120           21.8783703          137.1429904
                8607           56.4336430          -34.5526232           21.8810198          136.5250283
                8608           56.1681248          -34.2848841           21.8832407          135.8826830
                8609           55.9242756          -34.0379827           21.8862929          135.2927598
                8610           55.7313646          -33.8431915           21.8881731          134.8260668
                8611           55.6128406          -33.7225920           21.8902486          134.5393321
                8612           55.5836715          -33.6923298           21.8913417          134.4687657
                8613           55.6486497          -33.7582445           21.8904053          134.6259620
                8614           55.8018588          -33.9128367           21.8890221          134.9966073
                8615           56.0273528          -34.1392105           21.8881423          135.5421255
                8616           56.3009914          -34.4145631           21.8864283          136.2041157
                8617           56.5932075          -34.7083178           21.8848897          136.9110488
                8618           56.8723767          -34.9896829           21.8826939          137.5864188
                8619           57.1084269          -35.2274219           21.8810050          138.1574745
                8620           57.2762680          -35.3959897           21.8802783          138.5635180
                8621           57.3586497          -35.4789388           21.8797109          138.7628170
                8622           57.3481219          -35.4676827           21.8804392          138.7373480
                8623           57.2478703          -35.3657028           21.8821674          138.4948178
                8624           57.0713391          -35.1883037           21.8830354          138.0677512
                8625           56.8407014          -34.9553116           21.8853898          137.5097895
                8626           56.5843174          -34.6963354           21.8879820          136.8895418
                8627           56.3334817          -34.4434312           21.8900505          136.2827167
                8628           56.1188525          -34.2272607           21.8915919          135.7634829
                8629           55.9669488          -34.0729909           21.8939579          135.3959954
                8630           55.8971175          -34.0023389           21.8947785          135.2270584
                8631           55.9193247          -34.0241931           21.8951316          135.2807824
                8632           56.0330182          -34.1387284           21.8942898          135.5558313
                8633           56.2271848          -34.3337881           21.8933966          136.0255617
                8634           56.4816037          -34.5902142           21.8913896          136.6410555
                8635           56.7691525          -34.8792268           21.8899257          137.3366973
                8636           57.0588918          -35.1707040           21.8881878          138.0376385
                8637           57.3195842          -35.4324696           21.8871146          138.6683091
                8638           57.5232531          -35.6377680           21.8854851          139.1610276
                8639           57.6483649          -35.7621836           21.8861813          139.4636998
                8640           57.6822602          -35.7955943           21.8866658          139.5456997
                8641           57.6225907          -35.7348601           21.8877306          139.4013466
                8642           57.4775799          -35.5890113           21.8885686          139.0505344
                8643           57.2650642          -35.3740197           21.8910445          138.5364136
                8644           57.0104565          -35.1184276           21.8920289          137.9204633
                8645           56.7438404          -34.8494671           21.8943734          137.2754621
                8646           56.4965395          -34.6006950           21.8958444          136.6771882
                8647           56.2975476          -34.4009334           21.8966143          136.1957845
                8648           56.1702293          -34.2729143           21.8973150          135.8877744
                8649           56.1296672          -34.2321630           21.8975042          135.7896460
                8650           56.1809518          -34.2835364           21.8974154          135.9137144
                8651           56.3186159          -34.4223833           21.8962326          136.2467532
                8652           56.5272778          -34.6313604           21.8959175          136.7515509
                8653           56.7834139          -34.8898664           21.8935476          137.3711988
                8654           57.0580597          -35.1659122           21.8921475          138.0356255
                8655           57.3201277          -35.4297960           21.8903317          138.6696240
                8656           57.5399729          -35.6505272           21.8894457          139.2014764
                8657           57.6927895          -35.8040808           21.8887087          139.5711724
                8658           57.7614539          -35.8725287           21.8889251          139.7372861
                8659           57.7384920          -35.8496003           21.8888917          139.6817366
                8660           57.6269397          -35.7370295           21.8899102          139.4118678
                8661           57.4400066          -35.5482059           21.8918007          138.9596367
                8662           57.1995730          -35.3063600           21.8932130          138.3779764
                8663           56.9336963          -35.0391669           21.8945294          137.7347640
                8664           56.6734108          -34.7768223           21.8965885          137.1050777
                8665           56.4491802          -34.5511148           21.8980654          136.5626161
                8666           56.2874267          -34.3892598           21.8981668          136.1712997
                8667           56.2075172          -34.3086717           21.8988455          135.9779817
                8668           56.2195432          -34.3216582           21.8978850          136.0070752
                8669           56.3231678          -34.4271398           21.8960280          136.2577652
                8670           56.5076590          -34.6136195           21.8940395          136.7040888
                8671           56.7531115          -34.8610072           21.8921043          137.2978907
                8672           57.0327051          -35.1428738           21.8898313          137.9742873
                8673           57.3157480          -35.4279759           21.8877721          138.6590285
                8674           57.5711709          -35.6849806           21.8861903          139.2769510
                8675           57.7710554          -35.8865303           21.8845251          139.7605144
                8676           57.8937950          -36.0097414           21.8840537          140.0574477
                8677           57.9265443          -36.0422120           21.8843323          140.1366752
                8678           57.8666600          -35.9813384           21.8853215          139.9918022
                8679           57.7219814          -35.8357092           21.8862722          139.6417937
                8680           57.5099246          -35.6221123           21.8878123          139.1287831
                8681           57.2554713          -35.3660820           21.8893893          138.5132064
                8682           56.9883080          -35.0962531           21.8920549          137.8668813
                8683           56.7394279          -34.8457635           21.8936644          137.2647872
                8684           56.5375817          -34.6430835           21.8944982          136.7764782
                8685           56.4059959          -34.5111013           21.8948946          136.4581439
                8686           56.3597246          -34.4642845           21.8954401          136.3462038
                8687           56.4039322          -34.5083485           21.8955836          136.4531515
                8688           56.5333140          -34.6390252           21.8942887          136.7661536
                8689           56.7327028          -34.8392708           21.8934320          137.2485177
                8690           56.9788102          -35.0873615           21.8914487          137.8439041
                8691           57.2429011          -35.3535093           21.8893918          138.4827962
                8692           57.4940835          -35.6070295           21.8870540          139.0904603
                8693           57.7028456          -35.8173460           21.8854996          139.5955002
                8694           57.8444366          -35.9607476           21.8836890          139.9380391
                8695           57.9017131          -36.0181425           21.8835706          140.0766031
                8696           57.8671032          -35.9823045           21.8847987          139.9928744
                8697           57.7434810          -35.8582685           21.8852125          139.6938060
                8698           57.5438526          -35.6571361           21.8867165          139.2108622
                8699           57.2898804          -35.3997415           21.8901390          138.5964494
                8700           57.0094182          -35.1174626           21.8919556          137.9179514
                8701           56.7333399          -34.8385129           21.8948271          137.2500591
                8702           56.4920246          -34.5950210           21.8970036          136.6662657
                8703           56.3118978          -34.4135375           21.8983602          136.2305006
                8704           56.2124203          -34.3130950           21.8993254          135.9898434
                8705           56.2038726          -34.3039894           21.8998832          135.9691646
                8706           56.2861869          -34.3870731           21.8991138          136.1683004
                8707           56.4489622          -34.5506199           21.8983423          136.5620887
                8708           56.6726539          -34.7757376           21.8969164          137.1032467
                8709           56.9308073          -35.0360248           21.8947825          137.7277747
                8710           57.1930807          -35.2995178           21.8935630          138.3622702
                8711           57.4286976          -35.5369033           21.8917943          138.9322776
                8712           57.6099571          -35.7199047           21.8900524          139.3707830
                8713           57.7153870          -35.8268537           21.8885333          139.6258405
                8714           57.7321846          -35.8435036           21.8886810          139.6664775
                8715           57.6576601          -35.7686747           21.8889854          139.4861870
                8716           57.4995337          -35.6085074           21.8910263          139.1036454
                8717           57.2750470          -35.3821218           21.8929252          138.5605641
                8718           57.0089722          -35.1136826           21.8952895          137.9168723
                8719           56.7307813          -34.8335902           21.8971911          137.2438692
                8720           56.4712676          -34.5726083           21.8986592          136.6160501
                8721           56.2590238          -34.3591968           21.8998270          136.1025872
                8722           56.1171863          -34.2158070           21.9013793          135.7594520
                8723           56.0607852          -34.1592814           21.9015037          135.6230056
                8724           56.0950316          -34.1937348           21.9012968          135.7058550
                8725           56.2147331          -34.3149793           21.8997537          135.9954384
                8726           56.4048869          -34.5073517           21.8975353          136.4554612
                8727           56.6423975          -34.7460767           21.8963208          137.0300499
                8728           56.8987238          -35.0033463           21.8953774          137.6501579
                8729           57.1431432          -35.2501147           21.8930285          138.2414607
                8730           57.3462654          -35.4548875           21.8913779          138.7328567
                8731           57.4833923          -35.5933236           21.8900686          139.0645958
                8732           57.5373386          -35.6470934           21.8902452          139.1951035
                8733           57.5004000          -35.6096787           21.8907213          139.1057412
                8734           57.3752401          -35.4834415           21.8917986          138.8029526
                8735           57.1745847          -35.2812515           21.8933332          138.3175243
                8736           56.9197618          -35.0249959           21.8947660          137.7010534
                8737           56.6382742          -34.7417794           21.8964948          137.0200748
                8738           56.3606591          -34.4623106           21.8983485          136.3484647
                8739           56.1169944          -34.2164608           21.9005336          135.7589878
                8740           55.9334666          -34.0309486           21.9025180          135.3149948
                8741           55.8293770          -33.9264489           21.9029281          135.0631799
                8742           55.8149368          -33.9120939           21.9028429          135.0282460
                8743           55.8900968          -33.9880681           21.9020287          135.2100740
                8744           56.0445424          -34.1445256           21.9000167          135.5837107
                8745           56.2588698          -34.3606417           21.8982281          136.1022146
                8746           56.5067942          -34.6092160           21.8975782          136.7019966
                8747           56.7581437          -34.8621934           21.8959502          137.3100646
                8748           56.9822885          -35.0880839           21.8942046          137.8523187
                8749           57.1516231          -35.2590186           21.8926045          138.2619753
                8750           57.2447116          -35.3527498           21.8919618          138.4871764
                8751           57.2487127          -35.3566659           21.8920468          138.4968557
                8752           57.1608289          -35.2693154           21.8915135          138.2842463
                8753           56.9886220          -35.0957435           21.8928785          137.8676409
                8754           56.7491339          -34.8536499           21.8954840          137.2882681
                8755           56.4669313          -34.5692162           21.8977152          136.6055599
                8756           56.1713010          -34.2716457           21.8996553          135.8903670
                8757           55.8929067          -33.9928085           21.9000983          135.2168718
                8758           55.6602905          -33.7581360           21.9021545          134.6541234
                8759           55.4966172          -33.5932475           21.9033697          134.2581627
                8760           55.4170547          -33.5137507           21.9033040          134.0656841
                8761           55.4270609          -33.5246030           21.9024579          134.0898913
                8762           55.5217773          -33.6196861           21.9020912          134.3190305
                8763           55.6866152          -33.7856674           21.9009478          134.7178086
                8764           55.8989499          -33.9994060           21.8995439          135.2314915
                8765           56.1307376          -34.2328812           21.8978564          135.7922353
                8766           56.3517475          -34.4553580           21.8963896          136.3269056
                8767           56.5330460          -34.6379313           21.8951147          136.7655053
                8768           56.6503320          -34.7563151           21.8940169          137.0492452
                8769           56.6867394          -34.7937606           21.8929789          137.1373226
                8770           56.6347989          -34.7410118           21.8937870          137.0116673
                8771           56.4973108          -34.6030664           21.8942444          136.6790542
                8772           56.2870460          -34.3908731           21.8961729          136.1703788
                8773           56.0253144          -34.1283073           21.8970071          135.5371942
                8774           55.7395517          -33.8415394           21.8980123          134.8458733
                8775           55.4601961          -33.5608881           21.8993080          134.1700523
                8776           55.2172210          -33.3163779           21.9008431          133.5822439
                8777           55.0367296          -33.1349706           21.9017590          133.1455965
                8778           54.9379763          -33.0349698           21.9030065          132.9066912
                8779           54.9311761          -33.0278610           21.9033151          132.8902400
                8780           55.0163332          -33.1128709           21.9034623          133.0962532
                8781           55.1832388          -33.2818910           21.9013478          133.5000336
                8782           55.4126342          -33.5127089           21.8999254          134.0549901
                8783           55.6783964          -33.7799304           21.8984660          134.6979256
                8784           55.9505126          -34.0533153           21.8971973          135.3562328
                8785           56.1984878          -34.3031598           21.8953280          135.9561375
                8786           56.3948087          -34.5011685           21.8936402          136.4310797
                8787           56.5180648          -34.6260343           21.8920305          136.7292626
                8788           56.5553705          -34.6639907           21.8913797          136.8195130
                8789           56.5038183          -34.6118381           21.8919802          136.6947973
                8790           56.3707855          -34.4771140           21.8936715          136.3729625
                8791           56.1730673          -34.2789229           21.8941444          135.8946400
                8792           55.9349432          -34.0393328           21.8956103          135.3185669
                8793           55.6853917          -33.7884724           21.8969193          134.7148487
                8794           55.4547703          -33.5549395           21.8998308          134.1569262
                8795           55.2713389          -33.3698400           21.9014989          133.7131665
                8796           55.1580386          -33.2543269           21.9037116          133.4390688
                8797           55.1298752          -33.2266127           21.9032625          133.3709357
                8798           55.1922129          -33.2894785           21.9027344          133.5217439
                8799           55.3401738          -33.4386429           21.9015309          133.8796929
                8800           55.5592022          -33.6585745           21.9006277          134.4095694
                8801           55.8267440          -33.9293912           21.8973528          135.0568099
                8802           56.1148330          -34.2196677           21.8951653          135.7537588
                8803           56.3932892          -34.5001757           21.8931135          136.4274038
                8804           56.6331687          -34.7413033           21.8918654          137.0077234
                8805           56.8100740          -34.9189057           21.8911683          137.4356952
                8806           56.9069365          -35.0163970           21.8905395          137.6700262
                8807           56.9159675          -35.0252836           21.8906839          137.6918742
                8808           56.8395401          -34.9485514           21.8909887          137.5069799
                8809           56.6899060          -34.7971553           21.8927507          137.1449830
                8810           56.4877965          -34.5931793           21.8946172          136.6560370
                8811           56.2600437          -34.3637763           21.8962674          136.1050544
                8812           56.0365007          -34.1387162           21.8977845          135.5642563
                8813           55.8466230          -33.9478864           21.8987366          135.1049017
                8814           55.7160976          -33.8156179           21.9004797          134.7891328
                8815           55.6638860          -33.7622068           21.9016792          134.6628217
                8816           55.7000455          -33.7973270           21.9027184          134.7502992
                8817           55.8245687          -33.9228387           21.9017300          135.0515474
                8818           56.0273554          -34.1255551           21.9018003          135.5421319
                8819           56.2893482          -34.3887003           21.9006478          136.1759482
                8820           56.5846804          -34.6850612           21.8996192          136.8904199
                8821           56.8836056          -34.9857027           21.8979029          137.6135838
                8822           57.1558729          -35.2602796           21.8955933          138.2722565
                8823           57.3741464          -35.4796291           21.8945173          138.8003067
                8824           57.5170985          -35.6235516           21.8935469          139.1461385
                8825           57.5718186          -35.6788026           21.8930160          139.2785180
                8826           57.5352626          -35.6421686           21.8930940          139.1900812
                8827           57.4145747          -35.5206729           21.8939018          138.8981114
                8828           57.2262475          -35.3312407           21.8950069          138.4425078
                8829           56.9942287          -35.0972349           21.8969938          137.8812047
                8830           56.7471806          -34.8481763           21.8990043          137.2835427
                8831           56.5152027          -34.6136807           21.9015221          136.7223386
                8832           56.3264047          -34.4235530           21.9028517          136.2655960
                8833           56.2037052          -34.2995483           21.9041568          135.9687596
                8834           56.1622336          -34.2584763           21.9037573          135.8684309
                8835           56.2076340          -34.3036674           21.9039666          135.9782641
                8836           56.3354454          -34.4312826           21.9041628          136.2874672
                8837           56.5316404          -34.6275956           21.9040448          136.7621050
                8838           56.7742566          -34.8717229           21.9025337          137.3490453
                8839           57.0359335          -35.1360242           21.8999093          137.9820975
                8840           57.2870585          -35.3883777           21.8986808          138.5896225
                8841           57.4991762          -35.6009225           21.8982537          139.1027804
                8842           57.6482536          -35.7519240           21.8963296          139.4634305
                8843           57.7174380          -35.8209978           21.8964402          139.6308024
                8844           57.6989975          -35.8028031           21.8961944          139.5861909
                8845           57.5952152          -35.6978631           21.8973521          139.3351194
                8846           57.4181338          -35.5202727           21.8978610          138.9067215
                8847           57.1881786          -35.2887722           21.8994064          138.3504109
                8848           56.9318290          -35.0310783           21.9007507          137.7302465
                8849           56.6785842          -34.7771337           21.9014505          137.1175934
                8850           56.4575958          -34.5548712           21.9027246          136.5829752
                8851           56.2943255          -34.3893449           21.9049806          136.1879895
                8852           56.2076184          -34.3025785           21.9050398          135.9782264
                8853           56.2075380          -34.3022154           21.9053227          135.9780320
                8854           56.2941966          -34.3886155           21.9055811          136.1876776
                8855           56.4577249          -34.5527905           21.9049345          136.5832876
                8856           56.6793690          -34.7757078           21.9036612          137.1194919
                8857           56.9336084          -35.0320190           21.9015894          137.7345512
                8858           57.1910533          -35.2913123           21.8997410          138.3573655
                8859           57.4217667          -35.5230573           21.8987094          138.9155104
                8860           57.5986608          -35.7022485           21.8964123          139.3434550
                8861           57.7005707          -35.8063822           21.8941885          139.5899967
                8862           57.7146543          -35.8211711           21.8934832          139.6240681
                8863           57.6378427          -35.7446667           21.8931760          139.4382443
                8864           57.4771832          -35.5812572           21.8959261          139.0495748
                8865           57.2490369          -35.3507100           21.8983269          138.4976401
                8866           56.9772131          -35.0770976           21.9001154          137.8400403
                8867           56.6902705          -34.7881654           21.9021052          137.1458650
                8868           56.4182794          -34.5145077           21.9037717          136.4878603
                8869           56.1894145          -34.2847840           21.9046304          135.9341873
                8870           56.0267735          -34.1214388           21.9053347          135.5407241
                8871           55.9457722          -34.0400055           21.9057667          135.3447647
                8872           55.9524213          -34.0469941           21.9054272          135.3608502
                8873           56.0426899          -34.1372248           21.9054651          135.5792293
                8874           56.2030048          -34.2997328           21.9032720          135.9670652
                8875           56.4118375          -34.5102206           21.9016169          136.4722761
                8876           56.6421911          -34.7419829           21.9002082          137.0295507
                8877           56.8647181          -34.9667039           21.8980142          137.5678909
                8878           57.0511107          -35.1539165           21.8971942          138.0188144
                8879           57.1773553          -35.2820322           21.8953231          138.3242270
                8880           57.2264885          -35.3318327           21.8946557          138.4430907
                8881           57.1905473          -35.2954347           21.8951126          138.3561414
                8882           57.0714929          -35.1760355           21.8954574          138.0681233
                8883           56.8809924          -34.9841323           21.8968600          137.6072619
                8884           56.6390880          -34.7405180           21.8985700          137.0220436
                8885           56.3719011          -34.4716696           21.9002315          136.3756614
                8886           56.1086446          -34.2062567           21.9023878          135.7387876
                8887           55.8782770          -33.9749990           21.9032780          135.1814793
                8888           55.7061818          -33.8003162           21.9058656          134.7651444
                8889           55.6112500          -33.7030552           21.9081948          134.5354840
                8890           55.6036973          -33.6952629           21.9084343          134.5172124
                8891           55.6838862          -33.7756070           21.9082792          134.7112065
                8892           55.8422538          -33.9344322           21.9078216          135.0943316
                8893           56.0603759          -34.1539804           21.9063955          135.6220155
                8894           56.3130449          -34.4094030           21.9036419          136.2332758
