           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
                 981            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 982            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 983            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 984            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 985            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 986            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 987            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 988            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 989            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 990            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 991            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 992            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 993            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 994            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 995            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 996            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 997            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 998            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 999            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1000            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1001            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1002            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1003            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1004            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1005            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1006            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1007            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1008            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1009            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1010            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1011            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1012            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1013            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1014            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1015            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1016            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1017            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1018            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1019            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1020            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1021            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1022            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1023            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1024            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1025            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1026            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1027            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1028            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1029            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1030            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1031            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1032            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1033            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1034            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1035            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1036            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1037            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1038            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1039            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1040            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1041            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1042            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1043            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1044            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1045            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1046            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1047            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1048            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1049            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1050            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1051            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1052            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1053            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1054            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1055            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1056            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1057            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1058            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1059            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1060            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1061            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1062            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1063            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1064            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1065            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1066            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1067            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1068            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1069            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1070            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1071            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1072            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1073            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1074            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1075            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1076            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1077            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1078            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1079            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1080            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1081            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1082            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1083            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1084            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1085            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1086            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1087            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1088            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1089            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1090            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1091            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1092            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1093            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1094            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1095            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1096            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1097            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1098            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1099            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1100            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1101            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1102            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1103            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1104            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1105            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1106            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1107            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1108            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1109            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1110            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1111            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1112            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1113            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1114            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1115            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1116            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1117            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1118            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1119            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1120            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1121            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1122            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1123            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1124            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1125            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1126            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1127            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1128            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1129            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1130            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1131            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1132            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1133            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1134            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1135            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1136            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1137            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1138            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1139            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1140            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1141            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1142            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1143            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1144            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1145            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1146            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1147            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1148            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1149            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1150            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1151            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1152            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1153            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1154            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1155            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1156            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1157            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1158            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1159            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1160            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1161            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1162            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1163            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1164            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1165            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1166            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1167            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1168            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1169            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1170            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1171            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1172            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1173            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1174            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1175            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1176            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1177            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1178            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1179            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1180            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1181            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1182            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1183            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1184            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1185            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1186            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1187            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1188            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1189            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1190            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1191            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1192            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1193            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1194            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1195            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1196            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1197            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1198            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1199            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1200            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1201            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1202            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1203            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1204            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1205            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1206            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1207            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1208            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1209            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1210            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1211            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1212            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1213            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1214            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1215            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1216            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1217            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1218            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1219            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1220            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1221            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1222            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1223            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1224            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1225            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1226            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1227            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1228            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1229            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1230            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1231            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1232            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1233            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1234            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1235            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1236            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1237            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1238            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1239            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1240            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1241            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1242            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1243            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1244            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1245            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1246            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1247            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1248            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1249            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1250            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1251            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1252            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1253            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1254            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1255            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1256            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1257            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1258            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1259            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1260            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1261            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1262            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1263            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1264            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1265            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1266            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1267            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1268            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1269            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1270            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1271            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1272            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1273            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1274            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1275            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1276            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1277            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1278            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1279            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1280            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1281            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1282            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1283            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1284            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1285            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1286            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1287            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1288            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1289            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1290            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1291            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1292            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1293            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1294            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1295            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1296            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1297            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1298            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1299            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1300            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1301            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1302            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1303            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1304            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1305            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1306            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1307            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1308            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1309            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1310            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1311            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1312            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1313            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1314            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1315            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1316            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1317            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1318            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1319            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1320            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1321            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1322            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1323            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1324            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1325            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1326            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1327            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1328            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1329            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1330            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1331            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1332            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1333            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1334            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1335            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1336            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1337            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1338            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1339            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1340            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1341            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1342            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1343            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1344            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1345            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1346            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1347            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1348            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1349            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1350            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1351            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1352            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1353            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1354            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1355            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1356            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1357            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1358            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1359            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1360            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1361            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1362            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1363            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1364            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1365            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1366            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1367            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
